,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
131,1.0,3,46.270941205,"[-132.0, -100.0]",-1.0,"[-86, -95]",0.851439941907,1,1.0,1.0,-32.0,14.8660687473,64.0,"[-100.0, -100.0]",12
132,-2.0,3,85.5102333057,"[-68.0, 100.0]",-1.0,"[-152, 116]",0.867620398756,4,1.0,0.0,32.0,54.4058820349,64.0,"[-100.0, 100.0]",11
133,1.0,3,66.1211010193,"[-44.0, 100.0]",-1.0,"[22, 96]",0.751143042347,1,1.0,1.0,-44.0,22.360679775,64.0,"[0.0, 100.0]",10
134,-2.0,3,89.554452709,"[144.0, -100.0]",-1.0,"[62, -136]",0.767672916525,4,1.0,0.0,44.0,52.3450093132,64.0,"[100.0, -100.0]",9
135,-2.0,3,449.32504938,"[-56.0, 0.0]",-5.0,"[297, -278]",0.834101270302,4,1.0,0.0,44.0,484.657611103,64.0,"[-100.0, 0.0]",8
136,-2.0,3,62.1771662268,"[-32.0, 100.0]",-5.0,"[23, 129]",0.734320234507,4,1.0,0.0,-32.0,37.0135110466,64.0,"[0.0, 100.0]",7
137,1.0,3,44.283179651,"[132.0, 0.0]",-5.0,"[92, 19]",0.784014411736,1,1.0,1.0,32.0,20.6155281281,64.0,"[100.0, 0.0]",6
138,,3,,"[56.0, 100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, 100.0]",5
139,-2.0,3,43.9089968002,"[144.0, -100.0]",0.0,"[182, -78]",0.918053670321,4,1.0,0.0,44.0,84.8999411072,64.0,"[100.0, -100.0]",4
140,,3,,"[-68.0, 0.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 0.0]",3
141,,3,,"[-132.0, 100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",2
142,-2.0,3,55.2177507691,"[-144.0, -100.0]",-5.0,"[-99, -68]",0.734484577784,4,1.0,0.0,-44.0,32.0156211872,64.0,"[-100.0, -100.0]",1
143,1.0,3,39.2045915678,"[-144.0, 100.0]",0.0,"[-105, 104]",0.851264482248,1,1.0,1.0,-44.0,6.40312423743,64.0,"[-100.0, 100.0]",0
144,1.0,4,39.6988664826,"[68.0, 0.0]",-1.0,"[98, -26]",0.683927823557,1,1.0,1.0,-32.0,26.0768096208,64.0,"[100.0, 0.0]",35
145,1.0,4,38.8973006776,"[-68.0, -100.0]",-5.0,"[-105, -112]",0.851482004276,1,1.0,1.0,32.0,13.0,64.0,"[-100.0, -100.0]",34
146,-2.0,4,54.3783044973,"[-44.0, 100.0]",0.0,"[-15, 54]",0.783803499537,4,1.0,0.0,-44.0,48.3838816136,64.0,"[0.0, 100.0]",33
147,1.0,4,69.8569967863,"[-44.0, -100.0]",-1.0,"[24, -116]",0.783405710477,1,1.0,1.0,-44.0,28.8444102037,64.0,"[0.0, -100.0]",32
148,-2.0,4,79.3095202356,"[56.0, -100.0]",-5.0,"[109, -159]",0.716963836574,4,1.0,0.0,-44.0,59.6824932455,64.0,"[100.0, -100.0]",31
149,-2.0,4,101.044544633,"[144.0, 100.0]",-1.0,"[43, 103]",0.733724151971,4,1.0,0.0,44.0,57.0788927713,64.0,"[100.0, 100.0]",30
150,-2.0,4,82.3771813065,"[32.0, 0.0]",-1.0,"[-49, -15]",0.635317651322,4,1.0,0.0,32.0,51.2445119013,64.0,"[0.0, 0.0]",29
151,1.0,4,39.8246155035,"[144.0, 0.0]",0.0,"[113, 25]",0.683428183664,1,1.0,1.0,44.0,28.1780056072,64.0,"[100.0, 0.0]",28
152,-2.0,4,60.0083327547,"[-132.0, -100.0]",0.0,"[-77, -124]",0.984502754756,4,1.0,0.0,-32.0,33.2415402772,64.0,"[-100.0, -100.0]",27
153,,4,,"[-32.0, 100.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[0.0, 100.0]",26
154,1.0,4,55.9016994375,"[44.0, 100.0]",0.0,"[-11, 90]",0.734121940914,1,1.0,1.0,44.0,14.8660687473,64.0,"[0.0, 100.0]",25
155,-2.0,4,48.8262224629,"[32.0, -100.0]",-5.0,"[4, -140]",0.73388969712,4,1.0,0.0,32.0,40.1995024845,64.0,"[0.0, -100.0]",24
156,1.0,4,59.908263203,"[144.0, 0.0]",-5.0,"[86, 15]",0.700723891845,1,1.0,1.0,44.0,20.5182845287,64.0,"[100.0, 0.0]",23
157,1.0,4,58.6941223633,"[-32.0, 0.0]",0.0,"[22, -23]",0.733908024151,1,1.0,1.0,-32.0,31.8276609257,64.0,"[0.0, 0.0]",22
158,1.0,4,32.5269119346,"[-132.0, 0.0]",-5.0,"[-109, 23]",0.717949295766,1,1.0,1.0,-32.0,24.6981780705,64.0,"[-100.0, 0.0]",21
159,-2.0,4,41.0487515035,"[56.0, 100.0]",-5.0,"[79, 134]",0.733133477392,4,1.0,0.0,-44.0,39.9624824054,64.0,"[100.0, 100.0]",20
160,0.0,4,30.3644529014,"[132.0, 100.0]",-1.0,"[103, 91]",0.733925149543,3,1.0,0.0,32.0,9.48683298051,64.0,"[100.0, 100.0]",19
161,-2.0,4,53.0377224247,"[56.0, 0.0]",-1.0,"[93, -38]",0.617332422407,4,1.0,0.0,-44.0,38.6393581727,64.0,"[100.0, 0.0]",18
162,,4,,"[44.0, 100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 100.0]",17
163,-2.0,4,39.5600808897,"[56.0, 0.0]",0.0,"[19, -14]",0.784801877569,4,1.0,0.0,-44.0,82.2009732302,64.0,"[100.0, 0.0]",16
164,,4,,"[132.0, -100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, -100.0]",15
165,1.0,4,60.0832755432,"[-132.0, 100.0]",-1.0,"[-75, 119]",0.817161889863,1,1.0,1.0,-32.0,31.4006369362,64.0,"[-100.0, 100.0]",14
166,1.0,4,50.0099990002,"[-44.0, -100.0]",-1.0,"[5, -90]",0.833809538395,1,1.0,1.0,-44.0,11.1803398875,64.0,"[0.0, -100.0]",13
